property_id,list_date,market,property_type,beds,baths,sqft,age_years,lot_acres,school_score,crime_index,walk_score,median_household_income,mortgage_rate,list_price,sale_price,days_on_market,sold_flag,latitude,longitude,price_per_sqft,affordability_score,inventory_risk_segment
ATL-105734,2024-08-03,Roswell,Condo,5,4.0,4320,36,0.0,96,9.4,23,73049,0.0588,679000,662000.0,36,True,34.064877,-84.390431,153.24,34.5,Balanced
ATL-105735,2023-07-23,Norcross,Townhome,2,1.0,1391,7,0.17,60,7.6,38,119853,0.0649,334000,333000.0,28,True,33.959565,-84.269978,239.4,98.0,Balanced
ATL-105736,2023-08-01,Alpharetta,Townhome,1,1.0,1423,43,0.52,87,24.8,55,123299,0.0722,475000,471000.0,50,True,34.119238,-84.297932,330.99,88.7,Soft
ATL-105737,2023-02-03,Alpharetta,Single Family,4,2.5,3309,29,0.19,77,30.2,12,139219,0.0634,732000,721000.0,25,True,34.070981,-84.38219,217.89,76.0,Balanced
ATL-105738,2025-04-22,Decatur,Townhome,6,6.0,4195,24,0.06,51,5.0,48,42000,0.0638,643000,,26,False,33.813981,-84.259035,153.28,5.0,Balanced
ATL-105739,2025-10-13,Alpharetta,Single Family,5,4.0,4155,13,0.2,79,29.5,27,132095,0.0631,886000,857000.0,51,True,34.104589,-84.252993,206.26,61.7,Soft
ATL-105740,2023-07-24,Norcross,Single Family,2,1.0,950,29,0.48,75,21.0,19,90041,0.0572,276000,279000.0,24,True,33.970013,-84.236643,293.68,98.0,Balanced
ATL-105741,2025-06-28,Roswell,Single Family,5,3.5,4010,35,0.39,84,35.2,24,99365,0.0663,1057000,1084000.0,47,True,34.008412,-84.335679,270.32,12.3,Soft
ATL-105742,2023-03-08,Smyrna,Condo,3,3.5,3241,61,0.0,71,30.0,54,72434,0.0691,423000,399000.0,58,True,33.882984,-84.522928,123.11,70.9,Soft
ATL-105743,2024-08-16,Roswell,Single Family,7,6.0,5983,40,0.13,71,7.8,42,70771,0.0603,956000,963000.0,7,True,34.056633,-84.301466,160.96,5.0,Hot
ATL-105744,2024-03-09,Lawrenceville,Single Family,3,2.0,2744,21,0.17,63,30.9,5,94439,0.0568,423000,421000.0,33,True,33.945857,-83.938299,153.43,85.7,Balanced
ATL-105745,2025-07-20,Johns Creek,Townhome,7,6.0,4794,26,0.08,71,19.8,38,114315,0.0621,804000,809000.0,38,True,34.0624,-84.15782,168.75,55.5,Balanced
ATL-105746,2025-02-19,Smyrna,Townhome,4,3.5,3030,41,0.18,71,10.7,32,86992,0.0684,512000,512000.0,37,True,33.881235,-84.586945,168.98,67.0,Balanced
ATL-105747,2024-02-05,Alpharetta,Multi-Family,5,4.0,3495,22,0.27,66,34.0,36,109012,0.0625,804000,832000.0,31,True,34.088657,-84.264396,238.05,49.3,Balanced
ATL-105748,2023-09-12,Marietta,Townhome,2,1.5,2115,88,0.08,70,34.5,22,121536,0.0595,428000,427000.0,10,True,33.963527,-84.482051,201.89,95.4,Hot
ATL-105749,2025-08-08,Duluth,Single Family,4,2.5,3079,29,0.36,68,35.9,30,75482,0.0569,583000,573000.0,48,True,34.0038,-84.13319,186.1,51.2,Soft
ATL-105750,2025-03-21,Lawrenceville,Single Family,2,1.5,1558,77,0.36,66,29.8,35,87563,0.0657,360000,364000.0,45,True,33.974009,-84.012462,233.63,86.7,Balanced
ATL-105751,2025-02-06,Atlanta,Single Family,5,5.5,3927,71,0.03,70,37.2,56,87304,0.0661,498000,496000.0,47,True,33.788048,-84.329671,126.31,69.8,Soft
ATL-105752,2025-11-05,Johns Creek,Townhome,2,1.0,1020,84,0.17,95,12.6,40,112929,0.0574,462000,486000.0,39,True,34.046315,-84.245373,476.47,87.2,Balanced
ATL-105753,2024-07-02,Peachtree Corners,Single Family,2,2.0,2319,29,0.11,85,22.9,43,74568,0.0596,582000,566000.0,15,True,34.016814,-84.253219,244.07,50.5,Hot
ATL-105754,2024-06-25,Roswell,Single Family,4,4.0,3579,47,0.38,79,38.5,32,78697,0.0644,658000,666000.0,18,True,34.04843,-84.426782,186.09,39.7,Hot
ATL-105755,2025-04-29,Peachtree Corners,Multi-Family,4,3.0,3466,23,1.01,96,29.4,38,103627,0.0668,866000,885000.0,43,True,33.951942,-84.213698,255.34,38.2,Balanced
ATL-105756,2024-05-09,Roswell,Single Family,2,1.0,1898,33,0.05,99,30.3,20,68077,0.0631,565000,552000.0,71,True,34.018127,-84.330442,290.83,43.9,Soft
ATL-105757,2025-04-29,Atlanta,Single Family,4,3.0,4023,23,0.39,65,55.1,35,105476,0.0634,522000,520000.0,23,True,33.759084,-84.400583,129.26,78.8,Balanced
ATL-105758,2023-02-01,Atlanta,Single Family,5,4.0,4229,34,0.64,64,24.0,65,73140,0.0613,390000,390000.0,32,True,33.772761,-84.350378,92.22,74.9,Balanced
ATL-105759,2023-11-11,Atlanta,Single Family,4,3.5,3515,22,0.61,69,23.3,32,60132,0.0564,444000,451000.0,27,True,33.743355,-84.432639,128.31,52.3,Balanced
ATL-105760,2025-11-28,Duluth,Single Family,3,4.0,2799,40,0.33,60,17.2,23,93128,0.0618,603000,606000.0,4,True,34.041686,-84.172309,216.51,61.9,Hot
ATL-105761,2024-10-12,Norcross,Single Family,4,2.0,3386,23,0.15,81,35.6,81,115682,0.0687,517000,510000.0,1,True,33.964466,-84.212748,150.62,83.1,Hot
ATL-105762,2023-12-16,Duluth,Single Family,4,3.5,3414,9,0.46,76,43.7,51,80677,0.0602,458000,448000.0,19,True,34.010668,-84.152412,131.22,72.8,Hot
ATL-105763,2025-05-30,Decatur,Single Family,3,3.0,2432,10,0.14,65,34.6,41,71720,0.068,623000,,62,False,33.763776,-84.290537,256.17,36.3,Soft
ATL-105764,2025-03-12,Johns Creek,Multi-Family,4,3.0,2184,10,0.6,75,25.1,47,117530,0.0559,863000,880000.0,42,True,34.068589,-84.237299,402.93,52.6,Balanced
ATL-105765,2025-03-16,Johns Creek,Condo,5,5.0,3860,55,0.0,62,35.9,45,96354,0.0585,512000,532000.0,42,True,34.035381,-84.156671,137.82,73.6,Balanced
ATL-105766,2025-05-28,Atlanta,Single Family,4,1.5,2413,36,0.11,45,38.8,50,95037,0.0616,412000,410000.0,39,True,33.771993,-84.399644,169.91,86.0,Balanced
ATL-105767,2025-03-10,Sandy Springs,Single Family,4,4.0,2764,37,0.45,84,14.4,42,153416,0.0636,780000,807000.0,64,True,33.909439,-84.325542,291.97,75.1,Soft
ATL-105768,2023-12-22,Norcross,Townhome,3,2.5,2695,22,0.12,39,13.7,28,104088,0.0575,387000,393000.0,32,True,33.90758,-84.224414,145.83,93.0,Balanced
ATL-105769,2024-10-13,Lawrenceville,Townhome,3,2.5,2371,22,0.37,77,26.8,36,74348,0.0642,538000,530000.0,35,True,33.993238,-83.982623,223.53,54.4,Balanced
ATL-105770,2023-11-21,Smyrna,Single Family,3,2.5,2728,69,0.18,72,20.2,75,75712,0.0535,458000,,59,False,33.923117,-84.50956,167.89,69.0,Soft
ATL-105771,2024-04-18,Lawrenceville,Single Family,4,3.0,3190,22,0.17,69,19.5,56,81765,0.064,426000,409000.0,77,True,33.940352,-83.961568,128.21,77.8,Soft
ATL-105772,2023-09-16,Alpharetta,Condo,5,4.0,3093,57,0.0,74,26.2,32,120353,0.0559,591000,579000.0,49,True,34.051842,-84.310963,187.2,82.0,Soft
ATL-105773,2023-08-31,Smyrna,Multi-Family,2,2.0,2005,54,0.12,73,30.8,65,67214,0.0722,512000,538000.0,42,True,33.855214,-84.532155,268.33,42.7,Balanced
ATL-105774,2025-03-13,Roswell,Condo,7,6.0,5440,46,0.0,83,35.8,40,83181,0.0655,580000,583000.0,47,True,34.084511,-84.342407,107.17,55.4,Soft
ATL-105775,2024-06-16,Roswell,Townhome,7,6.0,4203,82,0.25,89,18.7,31,88930,0.0593,795000,785000.0,1,True,34.056106,-84.297482,186.77,37.0,Hot
ATL-105776,2023-11-22,Smyrna,Townhome,6,6.0,4735,59,0.14,69,40.0,37,103052,0.059,623000,642000.0,36,True,33.842885,-84.48867,135.59,65.6,Balanced
ATL-105777,2024-02-22,Duluth,Condo,3,2.0,2366,21,0.0,61,28.9,51,87262,0.0652,343000,336000.0,37,True,34.006334,-84.1734,142.01,90.2,Balanced
ATL-105778,2023-07-11,Alpharetta,Single Family,7,6.0,5393,30,0.31,77,32.6,34,75523,0.0642,807000,786000.0,46,True,34.053717,-84.272451,145.74,18.3,Soft
ATL-105779,2025-06-14,Atlanta,Townhome,4,4.5,3535,60,0.24,43,40.0,78,83995,0.0729,514000,505000.0,89,True,33.696044,-84.352051,142.86,64.4,Soft
ATL-105780,2023-11-10,Atlanta,Townhome,2,2.0,2297,30,0.34,68,59.5,47,71547,0.0597,276000,261000.0,36,True,33.741233,-84.419267,113.63,93.9,Balanced
ATL-105781,2023-06-11,Atlanta,Single Family,2,1.5,1696,42,1.71,83,40.9,79,65810,0.0687,329000,,26,False,33.75685,-84.386339,193.99,76.6,Balanced
ATL-105782,2025-02-22,Decatur,Townhome,2,1.5,2192,46,0.35,70,15.3,65,69293,0.0588,511000,513000.0,44,True,33.799662,-84.316219,234.03,52.8,Balanced
ATL-105783,2023-09-25,Atlanta,Single Family,5,2.5,3668,36,0.42,79,46.2,53,82375,0.0531,506000,493000.0,7,True,33.763271,-84.387595,134.41,69.9,Hot
ATL-105784,2025-01-03,Marietta,Single Family,3,3.0,3212,30,0.3,62,48.9,21,62192,0.0542,496000,492000.0,11,True,33.980757,-84.647808,153.18,48.4,Hot
ATL-105785,2024-05-05,Sandy Springs,Townhome,3,3.5,2828,13,0.21,75,19.8,59,99753,0.0667,602000,,48,False,33.906064,-84.307943,212.87,65.8,Soft
ATL-105786,2024-03-30,Roswell,Townhome,5,4.5,3401,30,0.71,77,27.0,45,136601,0.0624,531000,,55,False,34.086931,-84.371685,156.13,90.5,Soft
ATL-105787,2024-02-01,Peachtree Corners,Townhome,1,1.0,1291,47,0.06,82,55.2,32,85859,0.0632,411000,409000.0,62,True,34.011405,-84.212871,316.81,80.7,Soft
ATL-105788,2024-05-17,Smyrna,Townhome,2,1.0,2221,43,0.41,76,21.5,29,96166,0.0611,401000,378000.0,54,True,33.868739,-84.52287,170.19,90.4,Soft
ATL-105789,2025-02-13,Norcross,Single Family,2,1.0,1433,10,0.12,53,36.4,34,88981,0.061,317000,317000.0,52,True,33.933564,-84.191369,221.21,94.5,Soft
ATL-105790,2023-04-16,Peachtree Corners,Multi-Family,5,3.5,3610,8,0.27,66,44.6,77,109673,0.0677,677000,677000.0,59,True,33.950252,-84.180312,187.53,64.0,Soft
ATL-105791,2023-06-19,Peachtree Corners,Single Family,5,5.0,3958,37,0.23,80,33.9,41,52562,0.0564,707000,706000.0,82,True,34.005786,-84.160267,178.37,5.0,Soft
ATL-105792,2023-02-17,Sandy Springs,Single Family,6,5.5,4137,35,0.29,73,36.0,37,112536,0.0599,704000,711000.0,63,True,33.918262,-84.382743,171.86,64.4,Soft
ATL-105793,2023-07-31,Roswell,Single Family,3,2.5,2563,46,0.09,89,54.2,63,62155,0.0668,604000,,12,False,34.068186,-84.382801,235.66,25.2,Hot
ATL-105794,2025-07-29,Alpharetta,Condo,3,2.5,2712,72,0.0,76,31.0,29,135231,0.0655,556000,547000.0,2,True,34.002686,-84.27561,201.7,88.0,Hot
ATL-105795,2023-09-09,Decatur,Townhome,2,3.5,2014,13,1.5,78,18.2,52,103590,0.0581,466000,457000.0,12,True,33.767109,-84.350492,226.91,85.9,Hot
ATL-105796,2023-10-18,Alpharetta,Single Family,7,5.5,4865,67,0.32,92,22.4,21,88876,0.0616,814000,814000.0,25,True,34.068124,-84.318221,167.32,32.7,Balanced
ATL-105797,2024-06-20,Peachtree Corners,Townhome,4,4.5,3657,25,0.12,75,33.3,22,146795,0.06,449000,461000.0,10,True,33.941439,-84.218371,126.06,98.0,Hot
ATL-105798,2023-07-10,Sandy Springs,Single Family,5,3.5,3978,47,0.27,58,46.1,27,92058,0.0629,594000,583000.0,28,True,33.899623,-84.391473,146.56,63.5,Balanced
ATL-105799,2025-10-09,Alpharetta,Single Family,4,4.0,3562,18,0.1,73,40.8,30,82969,0.0661,851000,856000.0,38,True,34.074722,-84.341014,240.31,18.8,Balanced
ATL-105800,2024-03-01,Duluth,Townhome,2,1.0,1772,42,0.29,58,36.1,36,75217,0.0659,290000,299000.0,29,True,34.03834,-84.185671,168.74,88.6,Balanced
ATL-105801,2023-07-26,Lawrenceville,Townhome,5,4.5,3610,95,0.5,78,13.2,47,74332,0.0646,407000,418000.0,54,True,33.993686,-84.032384,115.79,70.8,Soft
ATL-105802,2023-02-14,Marietta,Single Family,4,4.0,3978,49,0.21,60,32.7,58,102420,0.0574,424000,431000.0,47,True,33.982914,-84.594651,108.35,88.3,Soft
ATL-105803,2023-05-31,Lawrenceville,Single Family,5,4.5,3518,79,0.33,73,58.6,65,69974,0.0609,409000,406000.0,50,True,33.985043,-84.00978,115.41,69.8,Soft
ATL-105804,2023-06-06,Marietta,Townhome,6,5.5,4730,39,0.26,53,26.7,5,88592,0.0584,427000,445000.0,29,True,33.992873,-84.582841,94.08,79.1,Balanced
ATL-105805,2025-05-09,Johns Creek,Single Family,7,6.0,5993,34,0.13,79,32.2,5,119219,0.062,899000,865000.0,32,True,34.047657,-84.183171,144.34,53.6,Balanced
ATL-105806,2024-10-04,Lawrenceville,Condo,5,6.0,3951,34,0.0,40,47.1,11,97574,0.0734,336000,339000.0,11,True,34.016579,-83.983116,85.8,92.2,Hot
ATL-105807,2025-07-12,Roswell,Single Family,2,2.5,2229,32,0.33,76,45.2,42,85621,0.0601,600000,609000.0,51,True,34.029238,-84.306669,273.22,55.6,Soft
ATL-105808,2024-01-04,Sandy Springs,Townhome,4,4.0,3859,46,0.36,78,20.1,34,67924,0.0565,672000,675000.0,59,True,33.998813,-84.322661,174.92,25.5,Soft
ATL-105809,2023-01-21,Peachtree Corners,Single Family,4,3.5,3405,35,0.49,68,18.3,21,65596,0.0563,561000,548000.0,45,True,33.976656,-84.264573,160.94,43.0,Balanced
ATL-105810,2023-03-06,Sandy Springs,Single Family,2,2.5,2587,37,0.71,73,23.8,37,135537,0.0636,646000,668000.0,53,True,33.911907,-84.338155,258.21,78.8,Soft
ATL-105811,2024-12-03,Alpharetta,Single Family,7,6.0,5060,13,0.42,75,5.0,19,61251,0.0622,1080000,1083000.0,47,True,34.070742,-84.306899,214.03,5.0,Soft
ATL-105812,2025-09-18,Duluth,Single Family,5,5.5,3984,40,0.2,61,21.3,49,64496,0.0647,620000,655000.0,42,True,33.966039,-84.111441,164.41,21.0,Balanced
ATL-105813,2023-01-11,Decatur,Condo,3,3.0,3195,52,0.0,78,8.3,53,111327,0.0642,524000,510000.0,19,True,33.748258,-84.303783,159.62,82.4,Hot
ATL-105814,2025-12-04,Sandy Springs,Single Family,3,1.5,2952,21,0.25,72,48.4,43,100408,0.0658,595000,600000.0,67,True,33.894457,-84.319863,203.25,66.7,Soft
ATL-105815,2024-06-05,Norcross,Condo,7,6.0,4914,54,0.0,72,17.1,29,110472,0.0606,481000,,44,False,33.977756,-84.217439,97.88,85.8,Balanced
ATL-105816,2024-01-30,Alpharetta,Townhome,4,4.5,3824,56,0.98,86,39.3,22,65569,0.0551,711000,718000.0,62,True,34.056413,-84.269316,187.76,14.7,Soft
ATL-105817,2023-03-02,Decatur,Single Family,5,4.0,3194,21,0.33,71,57.4,61,71154,0.0645,505000,517000.0,31,True,33.786098,-84.334667,161.87,52.8,Balanced
ATL-105818,2023-02-17,Smyrna,Townhome,3,3.5,2962,43,0.29,69,35.8,53,48305,0.066,400000,399000.0,51,True,33.861167,-84.529625,134.71,41.5,Soft
ATL-105819,2025-11-14,Smyrna,Single Family,4,4.0,3505,29,0.27,68,18.1,73,97170,0.0575,647000,637000.0,51,True,33.957874,-84.563711,181.74,62.4,Soft
ATL-105820,2024-03-18,Sandy Springs,Condo,7,6.0,5711,21,0.0,87,40.5,33,128650,0.057,684000,678000.0,17,True,33.939593,-84.364167,118.72,76.7,Hot
ATL-105821,2023-08-24,Duluth,Single Family,4,4.5,3461,53,0.14,72,38.4,35,70785,0.067,508000,523000.0,33,True,33.989601,-84.094577,151.11,50.8,Balanced
ATL-105822,2023-03-02,Johns Creek,Single Family,1,1.0,1120,14,0.33,83,27.6,33,134368,0.0655,423000,438000.0,49,True,34.053547,-84.142184,391.07,96.6,Soft
ATL-105823,2023-10-11,Duluth,Townhome,3,4.0,3446,15,0.39,67,37.6,57,95314,0.0664,478000,475000.0,15,True,34.034073,-84.164039,137.84,77.4,Hot
ATL-105824,2023-06-20,Johns Creek,Single Family,2,1.0,1613,90,0.21,95,5.1,5,120907,0.0633,552000,526000.0,45,True,34.040814,-84.194917,326.1,85.2,Balanced
ATL-105825,2023-09-17,Norcross,Multi-Family,4,4.0,3933,44,0.3,63,44.8,65,50054,0.0584,538000,,34,False,33.93651,-84.211156,136.79,16.1,Balanced
ATL-105826,2024-07-14,Peachtree Corners,Single Family,2,2.5,1884,28,1.52,66,6.9,47,70938,0.0651,539000,524000.0,26,True,34.010727,-84.171435,278.13,51.3,Balanced
ATL-105827,2024-02-13,Marietta,Townhome,3,2.5,2114,95,0.19,60,23.3,91,87872,0.0666,317000,314000.0,36,True,33.877076,-84.558104,148.53,92.9,Balanced
ATL-105828,2024-12-14,Alpharetta,Single Family,5,4.5,3582,20,0.19,90,29.3,33,146871,0.0561,914000,936000.0,33,True,34.100725,-84.326477,261.31,64.8,Balanced
ATL-105829,2024-08-25,Norcross,Single Family,5,4.0,3904,39,0.31,63,14.5,51,49291,0.0624,496000,493000.0,34,True,33.909036,-84.182686,126.28,23.3,Balanced
ATL-105830,2025-10-12,Marietta,Single Family,3,3.0,2914,62,0.5,56,10.2,34,95078,0.0544,537000,533000.0,28,True,33.96577,-84.529412,182.91,73.7,Balanced
ATL-105831,2025-11-15,Lawrenceville,Single Family,2,2.5,1989,35,0.07,56,24.6,33,81291,0.0617,449000,444000.0,54,True,33.94399,-84.015484,223.23,73.4,Soft
ATL-105832,2024-01-31,Lawrenceville,Single Family,7,6.0,4625,27,0.25,61,12.0,40,64171,0.0645,602000,566000.0,39,True,33.91128,-83.962809,122.38,35.7,Balanced
ATL-105833,2023-12-21,Peachtree Corners,Townhome,3,2.0,3088,11,0.53,78,36.7,52,48052,0.0593,513000,501000.0,33,True,33.919469,-84.207225,162.24,19.4,Balanced
ATL-105834,2024-07-29,Johns Creek,Single Family,2,1.0,1954,23,0.33,88,12.2,42,92137,0.0543,713000,710000.0,29,True,33.989724,-84.183939,363.36,50.6,Balanced
ATL-105835,2023-07-30,Lawrenceville,Single Family,2,2.0,1615,11,0.37,87,57.0,25,139872,0.0626,333000,,48,False,33.928797,-83.990901,206.19,98.0,Soft
ATL-105836,2024-09-30,Decatur,Townhome,4,2.0,3248,45,0.39,70,26.4,56,79682,0.067,508000,523000.0,13,True,33.825033,-84.291467,161.02,59.9,Hot
ATL-105837,2024-02-26,Sandy Springs,Townhome,3,2.5,3087,61,0.2,60,28.7,49,70167,0.0642,578000,578000.0,25,True,33.961895,-84.328191,187.24,42.2,Balanced
ATL-105838,2025-09-26,Norcross,Single Family,2,2.0,1843,23,0.16,69,30.9,21,73908,0.0606,441000,463000.0,21,True,33.909251,-84.188577,251.22,64.8,Hot
ATL-105839,2025-07-02,Lawrenceville,Condo,6,5.5,3683,55,0.0,64,10.9,16,105487,0.0581,409000,421000.0,3,True,33.945302,-83.99303,114.31,90.5,Hot
ATL-105840,2024-07-10,Lawrenceville,Single Family,5,4.5,4404,23,0.19,62,25.7,17,86542,0.0609,568000,540000.0,59,True,33.974331,-83.992618,122.62,65.0,Soft
ATL-105841,2023-08-09,Duluth,Single Family,2,2.5,2744,41,0.22,88,38.5,28,89715,0.0736,544000,534000.0,3,True,33.937007,-84.199993,194.61,64.9,Hot
ATL-105842,2025-02-23,Decatur,Single Family,4,2.5,3903,29,0.48,77,30.5,67,98916,0.0627,677000,,34,False,33.794443,-84.352729,173.46,57.9,Balanced
ATL-105843,2024-02-14,Lawrenceville,Condo,4,5.0,4039,15,0.0,63,33.1,34,95919,0.0742,389000,390000.0,36,True,33.954171,-83.995943,96.56,85.5,Balanced
ATL-105844,2024-12-23,Decatur,Single Family,3,2.5,2865,53,0.32,64,10.5,60,93243,0.0653,697000,677000.0,32,True,33.758293,-84.271096,236.3,52.7,Balanced
ATL-105845,2023-05-12,Duluth,Single Family,3,2.0,1991,54,0.15,58,19.7,26,86125,0.0612,407000,407000.0,27,True,33.970317,-84.162433,204.42,81.6,Balanced
ATL-105846,2023-12-09,Marietta,Townhome,6,5.0,4871,55,0.07,65,42.1,50,81294,0.0681,512000,521000.0,30,True,33.945381,-84.484438,106.96,61.3,Balanced
ATL-105847,2025-11-13,Atlanta,Single Family,5,4.5,4582,58,0.21,69,57.8,56,56045,0.0633,596000,584000.0,9,True,33.728933,-84.3735,127.46,18.4,Hot
ATL-105848,2025-04-19,Peachtree Corners,Single Family,1,1.5,1497,33,0.18,99,6.6,29,96103,0.0585,566000,579000.0,19,True,34.008786,-84.255346,386.77,68.0,Hot
ATL-105849,2025-12-22,Peachtree Corners,Townhome,2,2.0,2276,44,0.23,87,17.3,57,90434,0.0569,556000,551000.0,1,True,33.971823,-84.240092,242.09,67.7,Hot
ATL-105850,2025-03-26,Duluth,Single Family,3,2.5,2776,22,0.46,74,32.6,25,42000,0.0615,435000,,41,False,33.963208,-84.11814,156.7,19.6,Balanced
ATL-105851,2023-08-23,Atlanta,Single Family,5,4.0,3967,24,0.46,75,32.6,59,88990,0.0599,368000,360000.0,34,True,33.693311,-84.409807,90.75,89.4,Balanced
ATL-105852,2024-10-22,Sandy Springs,Single Family,2,2.0,1331,83,0.55,71,61.7,35,128580,0.0658,500000,486000.0,35,True,34.032768,-84.385711,365.14,90.8,Balanced
ATL-105853,2024-01-16,Lawrenceville,Single Family,6,5.5,4474,47,0.27,57,20.9,26,105411,0.0603,571000,555000.0,47,True,34.000266,-84.050561,124.05,75.9,Soft
ATL-105854,2024-05-17,Duluth,Single Family,3,2.0,2535,34,0.36,80,17.7,29,80462,0.0623,503000,489000.0,44,True,33.998845,-84.13767,192.9,66.5,Balanced
ATL-105855,2024-03-16,Alpharetta,Single Family,5,4.5,3915,33,0.41,89,30.0,34,114917,0.0581,940000,932000.0,43,True,34.133064,-84.313625,238.06,45.2,Balanced
ATL-105856,2025-01-31,Roswell,Single Family,7,6.0,5110,20,0.22,99,13.4,38,93739,0.0616,925000,931000.0,52,True,34.040313,-84.344611,182.19,24.2,Soft
ATL-105857,2023-10-25,Duluth,Single Family,2,1.0,677,45,0.29,58,31.5,56,73423,0.0631,246000,240000.0,74,True,34.03862,-84.168894,354.51,97.1,Soft
ATL-105858,2023-09-08,Duluth,Single Family,4,2.5,2978,23,0.09,59,33.1,44,94444,0.0672,392000,400000.0,28,True,34.026296,-84.228721,134.32,85.4,Balanced
ATL-105859,2024-10-14,Atlanta,Townhome,3,1.5,2348,22,0.51,66,36.3,54,103036,0.0598,339000,345000.0,20,True,33.752126,-84.397367,146.93,97.1,Hot
ATL-105860,2023-01-23,Norcross,Single Family,4,2.5,2978,54,0.31,80,24.4,55,98996,0.0574,350000,347000.0,13,True,33.895707,-84.172798,116.52,96.0,Hot
ATL-105861,2024-11-04,Norcross,Single Family,5,3.5,3477,44,0.2,51,23.5,58,59743,0.0581,560000,584000.0,26,True,33.934291,-84.241271,167.96,26.9,Balanced
ATL-105862,2025-08-11,Johns Creek,Townhome,2,2.0,1468,13,0.2,79,7.6,40,110995,0.0552,606000,579000.0,32,True,34.010737,-84.21686,394.41,77.8,Balanced
ATL-105863,2024-10-20,Decatur,Condo,3,2.5,1882,39,0.0,71,33.3,38,84964,0.0597,417000,415000.0,42,True,33.764755,-84.286353,220.51,80.2,Balanced
ATL-105864,2023-05-16,Johns Creek,Single Family,4,4.0,2940,45,0.19,95,15.6,24,128702,0.0633,766000,749000.0,42,True,33.974224,-84.268201,254.76,69.0,Balanced
ATL-105865,2024-08-03,Lawrenceville,Single Family,5,4.0,3771,33,0.11,77,14.5,49,70970,0.0597,624000,639000.0,26,True,33.913128,-83.958424,169.45,34.9,Balanced
ATL-105866,2024-03-10,Decatur,Townhome,3,2.5,2703,55,0.04,65,49.4,41,60299,0.0657,490000,491000.0,28,True,33.732554,-84.30589,181.65,42.8,Balanced
ATL-105867,2024-03-21,Smyrna,Single Family,5,4.5,4150,43,0.36,81,18.6,33,100522,0.0622,762000,758000.0,33,True,33.916668,-84.466094,182.65,50.4,Balanced
ATL-105868,2024-07-23,Alpharetta,Townhome,2,1.0,2326,43,0.34,66,25.7,20,135806,0.0604,541000,535000.0,53,True,34.058771,-84.335549,230.01,90.5,Soft
ATL-105869,2023-06-03,Norcross,Condo,1,1.0,1238,43,0.0,84,10.8,18,55285,0.0668,209000,207000.0,3,True,33.961797,-84.201271,167.21,90.9,Hot
ATL-105870,2025-05-13,Decatur,Single Family,6,4.0,4878,54,0.19,38,31.4,42,93576,0.0629,907000,920000.0,4,True,33.705934,-84.290795,188.6,25.0,Hot
ATL-105871,2025-06-10,Roswell,Condo,4,4.0,3161,49,0.0,59,32.8,40,87704,0.0685,560000,560000.0,61,True,34.007908,-84.341604,177.16,61.5,Soft
ATL-105872,2024-10-17,Duluth,Single Family,3,2.0,3482,43,0.16,67,45.7,46,42000,0.0609,537000,558000.0,36,True,33.976066,-84.108243,160.25,5.0,Balanced
ATL-105873,2024-02-08,Johns Creek,Single Family,3,2.0,1639,56,0.35,83,28.4,71,128553,0.0694,535000,511000.0,76,True,34.004482,-84.197143,311.78,87.7,Soft
ATL-105874,2025-10-08,Atlanta,Townhome,5,3.5,3864,52,0.15,56,26.4,40,62412,0.0625,634000,635000.0,32,True,33.762809,-84.406575,164.34,21.3,Balanced
ATL-105875,2023-04-06,Marietta,Single Family,4,3.5,2789,34,0.54,54,53.2,20,113519,0.0595,346000,340000.0,30,True,33.934415,-84.62649,121.91,98.0,Balanced
ATL-105876,2025-05-12,Peachtree Corners,Condo,7,5.5,5043,84,0.0,81,5.0,25,105154,0.066,722000,710000.0,54,True,33.965407,-84.24834,140.79,58.1,Soft
ATL-105877,2023-09-12,Alpharetta,Single Family,4,3.0,2900,28,0.17,99,18.2,54,115753,0.0629,822000,791000.0,58,True,34.088515,-84.353189,272.76,58.0,Soft
ATL-105878,2023-12-17,Marietta,Single Family,3,2.5,3486,18,0.24,60,34.1,31,69234,0.0622,519000,,62,False,33.954304,-84.488846,148.88,50.9,Soft
ATL-105879,2024-10-31,Decatur,Single Family,4,3.5,2948,29,0.32,63,25.9,69,42000,0.0612,640000,669000.0,30,True,33.776689,-84.295069,226.93,5.0,Balanced
ATL-105880,2025-02-23,Decatur,Single Family,4,3.0,4172,38,0.23,76,11.5,83,78070,0.0618,922000,947000.0,48,True,33.785051,-84.310372,226.99,5.0,Soft
ATL-105881,2023-02-13,Johns Creek,Townhome,3,3.5,2391,25,0.14,82,24.8,47,122746,0.0653,602000,589000.0,70,True,34.045992,-84.245817,246.34,79.7,Soft
ATL-105882,2023-02-06,Peachtree Corners,Single Family,4,3.0,3399,19,0.82,97,17.5,32,82609,0.0643,680000,664000.0,51,True,33.929734,-84.205642,195.35,44.4,Soft
ATL-105883,2023-01-10,Roswell,Single Family,3,3.0,2272,48,0.11,83,12.1,52,55416,0.0611,468000,492000.0,40,True,34.088439,-84.39307,216.55,36.0,Balanced
